SERIAL_NUMBER,MODEL_NAME,CARTON_NO,PALLET_NO,VENDOR_SN,ASY_B,HW,FW,DESCRIPTION,SKU,INNER_CARTON_NO,PO_NUMBER,BUNDLE,DN,H_H_PARTNUMBER
BHSC1718LH000357-C,STICKUP_CAM_V3,80174,ASSY0175B035,9884E324441D,5/4/17 14:22,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041280,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000358-C,STICKUP_CAM_V3,80174,ASSY0175B035,606405CC59C2,5/4/17 14:25,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041280,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000359-C,STICKUP_CAM_V3,80147,ASSY0175B036,606405CC7710,5/4/17 14:34,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040956,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000360-C,STICKUP_CAM_V3,80149,ASSY0175B036,9884E3277611,5/4/17 15:49,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040968,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000361-C,STICKUP_CAM_V3,80138,ASSY0175B035,606405CC7CEF,5/4/17 15:37,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040961,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000362-C,STICKUP_CAM_V3,80135,ASSY0175B036,9884E32846BA,5/4/17 15:35,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040988,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000363-C,STICKUP_CAM_V3,80147,ASSY0175B036,9884E3244302,5/4/17 14:38,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040956,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000364-C,STICKUP_CAM_V3,80151,ASSY0175B036,9884E324424E,5/4/17 14:20,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040954,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000365-C,STICKUP_CAM_V3,80125,ASSY0175B036,606405CC5D8B,5/4/17 14:26,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040928,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000366-C,STICKUP_CAM_V3,80157,ASSY0175B035,9884E3244269,5/4/17 14:37,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041012,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000367-C,STICKUP_CAM_V3,80135,ASSY0175B036,606405CC73DF,5/4/17 14:22,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040988,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000368-C,STICKUP_CAM_V3,80159,ASSY0175B036,9884E3243F2C,5/4/17 14:20,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040993,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000369-C,STICKUP_CAM_V3,80161,ASSY0175B035,606405CC5C7A,5/4/17 14:22,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041096,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000370-C,STICKUP_CAM_V3,80162,ASSY0175B036,9884E32579CD,5/4/17 14:23,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041093,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000371-C,STICKUP_CAM_V3,80153,ASSY0175B035,9884E3244460,5/4/17 14:22,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041011,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000372-C,STICKUP_CAM_V3,80138,ASSY0175B035,9884E3277816,5/4/17 15:44,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040961,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000373-C,STICKUP_CAM_V3,80174,ASSY0175B035,9884E32445A4,5/4/17 15:41,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041280,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000374-C,STICKUP_CAM_V3,80135,ASSY0175B036,9884E3244783,5/4/17 15:41,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040988,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000375-C,STICKUP_CAM_V3,80144,ASSY0175B036,606405CC5C69,5/4/17 15:37,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040955,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000376-C,STICKUP_CAM_V3,80151,ASSY0175B036,9884E32440D6,5/4/17 16:13,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040954,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000377-C,STICKUP_CAM_V3,80202,ASSY0175B035,606405CC5C65,5/4/17 14:39,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041367,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000378-C,STICKUP_CAM_V3,80155,ASSY0175B035,9884E32579FE,5/4/17 14:22,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041039,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000379-C,STICKUP_CAM_V3,80174,ASSY0175B035,9884E3243E78,5/4/17 14:20,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041280,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000380-C,STICKUP_CAM_V3,80164,ASSY0175B035,606405CC73EB,5/4/17 14:39,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041255,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000381-C,STICKUP_CAM_V3,80135,ASSY0175B036,606405CC59D4,5/4/17 14:20,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040988,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000382-C,STICKUP_CAM_V3,80144,ASSY0175B036,9884E3287A0A,5/4/17 14:23,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040955,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000383-C,STICKUP_CAM_V3,80149,ASSY0175B036,9884E3243E56,5/4/17 14:20,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040968,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000384-C,STICKUP_CAM_V3,80153,ASSY0175B035,9884E324421D,5/4/17 14:26,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041011,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000385-C,STICKUP_CAM_V3,80152,ASSY0175B036,9884E3243B89,5/4/17 14:27,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041055,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000386-C,STICKUP_CAM_V3,80152,ASSY0175B036,9884E3257131,5/4/17 14:34,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041055,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000387-C,STICKUP_CAM_V3,80151,ASSY0175B036,9884E32876F7,5/4/17 14:31,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040954,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000388-C,STICKUP_CAM_V3,80160,ASSY0175B035,9884E3244264,5/4/17 14:38,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040959,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000389-C,STICKUP_CAM_V3,80147,ASSY0175B036,9884E32846DB,5/4/17 15:44,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040956,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000390-C,STICKUP_CAM_V3,80162,ASSY0175B036,9884E32721A4,5/4/17 15:51,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041093,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000391-C,STICKUP_CAM_V3,80152,ASSY0175B036,9884E3277619,5/4/17 15:43,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041055,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000392-C,STICKUP_CAM_V3,80162,ASSY0175B036,9884E3E1E3D7,5/4/17 15:51,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041093,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000393-C,STICKUP_CAM_V3,80155,ASSY0175B035,606405CC57ED,5/4/17 15:44,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041039,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000394-C,STICKUP_CAM_V3,80152,ASSY0175B036,9884E3283FDD,5/4/17 15:47,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041055,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000395-C,STICKUP_CAM_V3,80144,ASSY0175B036,9884E3272483,5/4/17 15:54,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040955,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000396-C,STICKUP_CAM_V3,80135,ASSY0175B036,9884E3243BCA,5/4/17 14:32,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040988,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000397-C,STICKUP_CAM_V3,80158,ASSY0175B036,9884E327249C,5/4/17 14:37,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040953,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000398-C,STICKUP_CAM_V3,80159,ASSY0175B036,9884E32440FF,5/4/17 14:28,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040993,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000399-C,STICKUP_CAM_V3,80202,ASSY0175B035,9884E32726B8,5/4/17 14:44,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041367,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000400-C,STICKUP_CAM_V3,80140,ASSY0175B036,9884E3271F22,5/4/17 15:48,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041052,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000401-C,STICKUP_CAM_V3,80151,ASSY0175B036,9884E32440D9,5/4/17 15:41,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040954,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000402-C,STICKUP_CAM_V3,80140,ASSY0175B036,9884E32841B0,5/4/17 15:42,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041052,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000403-C,STICKUP_CAM_V3,80138,ASSY0175B035,9884E32843B8,5/4/17 15:44,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040961,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000404-C,STICKUP_CAM_V3,80138,ASSY0175B035,9884E3244360,5/4/17 15:49,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040961,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000405-C,STICKUP_CAM_V3,80138,ASSY0175B035,9884E3E1E380,5/4/17 15:34,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040961,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000406-C,STICKUP_CAM_V3,80174,ASSY0175B035,9884E3E1E38A,5/4/17 14:46,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041280,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000407-C,STICKUP_CAM_V3,80145,ASSY0175B036,9884E3243F13,5/4/17 14:24,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040960,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000408-C,STICKUP_CAM_V3,80147,ASSY0175B036,9884E3243E68,5/4/17 14:33,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040956,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000409-C,STICKUP_CAM_V3,80125,ASSY0175B036,9884E32579AA,5/4/17 14:30,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040928,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000410-C,STICKUP_CAM_V3,80153,ASSY0175B035,9884E3243E3E,5/4/17 14:27,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041011,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000411-C,STICKUP_CAM_V3,80147,ASSY0175B036,9884E3283E60,5/4/17 14:47,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040956,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000412-C,STICKUP_CAM_V3,80158,ASSY0175B036,9884E32579AF,5/4/17 14:29,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040953,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000413-C,STICKUP_CAM_V3,80158,ASSY0175B036,9884E3257379,5/4/17 14:24,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040953,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000414-C,STICKUP_CAM_V3,80158,ASSY0175B036,606405AB7564,5/4/17 15:01,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040953,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000415-C,STICKUP_CAM_V3,80125,ASSY0175B036,606405CC7D9E,5/4/17 15:01,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040928,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000416-C,STICKUP_CAM_V3,80161,ASSY0175B035,606405AB717F,5/4/17 14:07,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041096,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000417-C,STICKUP_CAM_V3,80153,ASSY0175B035,9884E3272498,5/4/17 14:43,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041011,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000418-C,STICKUP_CAM_V3,80153,ASSY0175B035,606405AB6F64,5/4/17 14:43,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041011,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000419-C,STICKUP_CAM_V3,80125,ASSY0175B036,9884E324478C,5/4/17 14:46,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040928,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000420-C,STICKUP_CAM_V3,80157,ASSY0175B035,9884E3257AE9,5/4/17 15:01,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041012,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000421-C,STICKUP_CAM_V3,80153,ASSY0175B035,9884E32843D2,5/4/17 15:42,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041011,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000422-C,STICKUP_CAM_V3,80125,ASSY0175B036,9884E3E1DE8F,5/4/17 15:42,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040928,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000423-C,STICKUP_CAM_V3,80159,ASSY0175B036,9884E3E1E39E,5/4/17 15:44,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040993,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000424-C,STICKUP_CAM_V3,80151,ASSY0175B036,9884E32724D2,5/4/17 15:34,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040954,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000425-C,STICKUP_CAM_V3,80144,ASSY0175B036,606405CC5A90,5/4/17 15:41,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040955,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000426-C,STICKUP_CAM_V3,80147,ASSY0175B036,9884E327236A,5/4/17 15:46,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040956,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000427-C,STICKUP_CAM_V3,80159,ASSY0175B036,9884E3243951,5/4/17 15:41,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040993,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000428-C,STICKUP_CAM_V3,80157,ASSY0175B035,9884E3E1EB37,5/4/17 15:49,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041012,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000429-C,STICKUP_CAM_V3,80155,ASSY0175B035,9884E3243E4E,5/4/17 14:42,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041039,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000430-C,STICKUP_CAM_V3,80162,ASSY0175B036,9884E3244365,5/4/17 14:32,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041093,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000431-C,STICKUP_CAM_V3,80144,ASSY0175B036,9884E3283978,5/4/17 14:43,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040955,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000432-C,STICKUP_CAM_V3,80144,ASSY0175B036,9884E3257831,5/4/17 14:27,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040955,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000433-C,STICKUP_CAM_V3,80160,ASSY0175B035,606405CC7F35,5/4/17 14:45,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040959,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000434-C,STICKUP_CAM_V3,80193,ASSY0175B035,606405CC5DAE,5/4/17 14:23,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041395,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000435-C,STICKUP_CAM_V3,80160,ASSY0175B035,9884E325784F,5/4/17 14:23,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040959,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000436-C,STICKUP_CAM_V3,80151,ASSY0175B036,9884E3E1DAB4,5/4/17 15:48,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040954,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000437-C,STICKUP_CAM_V3,80165,ASSY0175B035,9884E3E1EFC7,5/4/17 15:51,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041251,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000438-C,STICKUP_CAM_V3,80140,ASSY0175B036,9884E3272852,5/4/17 15:49,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041052,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000439-C,STICKUP_CAM_V3,80174,ASSY0175B035,9884E328457D,5/4/17 14:25,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041280,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000440-C,STICKUP_CAM_V3,80157,ASSY0175B035,9884E32772F2,5/4/17 14:27,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041012,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000441-C,STICKUP_CAM_V3,80125,ASSY0175B036,606405AB757B,5/4/17 14:22,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040928,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000442-C,STICKUP_CAM_V3,80161,ASSY0175B035,9884E3271D50,5/4/17 15:43,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041096,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000443-C,STICKUP_CAM_V3,80202,ASSY0175B035,9884E32846B9,5/4/17 15:43,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041367,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000444-C,STICKUP_CAM_V3,80163,ASSY0175B035,9884E3271D68,5/4/17 15:45,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040927,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000445-C,STICKUP_CAM_V3,80164,ASSY0175B035,9884E32846DC,5/4/17 15:42,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041255,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000446-C,STICKUP_CAM_V3,80158,ASSY0175B036,9884E3244403,5/4/17 15:44,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040953,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000447-C,STICKUP_CAM_V3,80151,ASSY0175B036,9884E32846CA,5/4/17 15:43,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040954,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000448-C,STICKUP_CAM_V3,80162,ASSY0175B036,9884E3271F25,5/4/17 15:50,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041093,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000449-C,STICKUP_CAM_V3,80138,ASSY0175B035,9884E3272489,5/4/17 16:10,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040961,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000450-C,STICKUP_CAM_V3,80140,ASSY0175B036,9884E3283E62,5/4/17 15:51,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041052,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000451-C,STICKUP_CAM_V3,80138,ASSY0175B035,9884E324446C,5/4/17 16:16,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040961,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000452-C,STICKUP_CAM_V3,80157,ASSY0175B035,606405CC57BF,5/4/17 16:15,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041012,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000453-C,STICKUP_CAM_V3,80158,ASSY0175B036,606405CC57DA,5/4/17 16:23,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040953,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000454-C,STICKUP_CAM_V3,80161,ASSY0175B035,9884E325731E,5/4/17 16:15,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041096,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000455-C,STICKUP_CAM_V3,80152,ASSY0175B036,9884E3243B8F,5/4/17 16:23,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041055,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000456-C,STICKUP_CAM_V3,80163,ASSY0175B035,606405CC598E,5/4/17 16:14,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040927,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000457-C,STICKUP_CAM_V3,80152,ASSY0175B036,606405CC57CB,5/4/17 16:23,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041055,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000458-C,STICKUP_CAM_V3,80145,ASSY0175B036,606405CC5C74,5/4/17 16:16,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040960,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000459-C,STICKUP_CAM_V3,80174,ASSY0175B035,9884E3257748,5/4/17 16:14,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041280,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000460-C,STICKUP_CAM_V3,80193,ASSY0175B035,606405CC7534,5/4/17 16:13,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041395,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000461-C,STICKUP_CAM_V3,80202,ASSY0175B035,9884E32843DA,5/4/17 16:12,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041367,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000462-C,STICKUP_CAM_V3,80140,ASSY0175B036,9884E3E1E13D,5/4/17 16:10,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041052,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000463-C,STICKUP_CAM_V3,80161,ASSY0175B035,9884E324420A,5/4/17 16:19,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041096,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000464-C,STICKUP_CAM_V3,80138,ASSY0175B035,9884E324426C,5/4/17 16:15,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040961,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000465-C,STICKUP_CAM_V3,80165,ASSY0175B035,9884E32440E5,5/4/17 16:14,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041251,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000466-C,STICKUP_CAM_V3,80162,ASSY0175B036,9884E3243958,5/4/17 16:20,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041093,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000467-C,STICKUP_CAM_V3,80152,ASSY0175B036,606405CC59B9,5/4/17 16:16,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041055,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000468-C,STICKUP_CAM_V3,80152,ASSY0175B036,606405CC7D91,5/4/17 16:14,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041055,100255, ,2170903148,3A014MG00-600-GA02
